FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Monday, July 15, 2024 15:00:54 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.04
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 263816
DEA_SIDEDNESS= Both Sides
BeginData
 0.584552153246852 0.594476638021841 0.60440112279683 0.635167025599296 0.559740941309379 0.556763595876882 0.580582359336856 0.552793801966887 0.583559704769353 0.555771147399383 0.637151922554294 0.630204783211802 0.557756044354381 0.602416225841832 0.537907074804403 0.547831559579392 0.571650323039366 0.548824008056891 0.564703183696874 0.603408674319331 0.58653705020185
 0.575620116949362 0.594476638021841 0.596461534976839 0.539891971759401 0.582567256291854 0.547831559579392 0.571650323039366 0.588521947156847 0.606386019751828 0.588521947156847 0.609363365184324 0.59546908649934 0.561725838264377 0.585544601724351 0.593484189544342 0.58653705020185 0.547831559579392 0.536914626326904 0.555771147399383 0.581574807814355 0.607378468229327
 0.615318056049318 0.553786250444386 0.536914626326904 0.582567256291854 0.589514395634346 0.594476638021841 0.553786250444386 0.608370916706826 0.626234989301806 0.624250092346808 0.607378468229327 0.577605013904359 0.643106613419287 0.59546908649934 0.58653705020185 0.587529498679348 0.577605013904359 0.574627668471863 0.560733389786878 0.583559704769353 0.564703183696874
 0.594476638021841 0.598446431931836 0.563710735219375 0.551801353489388 0.571650323039366 0.624250092346808 0.571650323039366 0.632189680166799 0.606386019751828 0.665932928401762 0.606386019751828 0.649061304284281 0.617302953004316 0.620280298436812 0.588521947156847 0.603408674319331 0.612340710616821 0.544854214146895 0.545846662624394 0.606386019751828 0.55874849283188
 0.545846662624394 0.563710735219375 0.598446431931836 0.629212334734303 0.594476638021841 0.611348262139322 0.591499292589344 0.612340710616821 0.618295401481815 0.600431328886834 0.55874849283188 0.628219886256804 0.634174577121797 0.590506844111845 0.616310504526817 0.609363365184324 0.646083958851784 0.630204783211802 0.608370916706826 0.559740941309379 0.600431328886834
 0.565695632174372 0.545846662624394 0.592491741066843 0.617302953004316 0.599438880409335 0.612340710616821 0.616310504526817 0.606386019751828 0.606386019751828 0.625242540824307 0.620280298436812 0.610355813661823 0.611348262139322 0.608370916706826 0.561725838264377 0.591499292589344 0.612340710616821 0.647076407329283 0.579589910859357 0.553786250444386 0.55874849283188
 0.559740941309379 0.57661256542686 0.588521947156847 0.616310504526817 0.562718286741876 0.592491741066843 0.599438880409335 0.611348262139322 0.594476638021841 0.600431328886834 0.597453983454338 0.589514395634346 0.615318056049318 0.601423777364333 0.62226519539181 0.615318056049318 0.633182128644298 0.589514395634346 0.570657874561867 0.580582359336856 0.581574807814355
 0.610355813661823 0.545846662624394 0.579589910859357 0.590506844111845 0.569665426084368 0.574627668471863 0.632189680166799 0.618295401481815 0.601423777364333 0.624250092346808 0.626234989301806 0.588521947156847 0.611348262139322 0.56768052912937 0.634174577121797 0.596461534976839 0.592491741066843 0.57661256542686 0.559740941309379 0.592491741066843 0.573635219994364
 0.568672977606869 0.597453983454338 0.581574807814355 0.583559704769353 0.621272746914311 0.589514395634346 0.582567256291854 0.65898578905927 0.601423777364333 0.618295401481815 0.612340710616821 0.630204783211802 0.634174577121797 0.600431328886834 0.56768052912937 0.6311972316893 0.620280298436812 0.612340710616821 0.585544601724351 0.607378468229327 0.601423777364333
 0.571650323039366 0.589514395634346 0.590506844111845 0.626234989301806 0.596461534976839 0.636159474076795 0.610355813661823 0.585544601724351 0.615318056049318 0.602416225841832 0.620280298436812 0.578597462381858 0.612340710616821 0.592491741066843 0.605393571274329 0.564703183696874 0.652038649716777 0.607378468229327 0.610355813661823 0.583559704769353 0.570657874561867
 0.563710735219375 0.601423777364333 0.636159474076795 0.583559704769353 0.611348262139322 0.6311972316893 0.628219886256804 0.588521947156847 0.60440112279683 0.638144371031793 0.602416225841832 0.583559704769353 0.563710735219375 0.603408674319331 0.621272746914311 0.636159474076795 0.55874849283188 0.601423777364333 0.657000892104272 0.597453983454338 0.606386019751828
 0.534929729371906 0.575620116949362 0.605393571274329 0.579589910859357 0.601423777364333 0.579589910859357 0.620280298436812 0.625242540824307 0.587529498679348 0.592491741066843 0.60440112279683 0.58653705020185 0.607378468229327 0.578597462381858 0.668910273834259 0.614325607571819 0.560733389786878 0.618295401481815 0.608370916706826 0.572642771516865 0.541876868714399
 0.578597462381858 0.592491741066843 0.607378468229327 0.571650323039366 0.639136819509292 0.592491741066843 0.61333315909432 0.642114164941788 0.593484189544342 0.64112171646429 0.580582359336856 0.569665426084368 0.588521947156847 0.606386019751828 0.617302953004316 0.605393571274329 0.630204783211802 0.61333315909432 0.609363365184324 0.57661256542686 0.661963134491767
 0.573635219994364 0.619287849959314 0.599438880409335 0.578597462381858 0.58653705020185 0.598446431931836 0.627227437779305 0.659978237536769 0.62226519539181 0.606386019751828 0.618295401481815 0.588521947156847 0.575620116949362 0.597453983454338 0.593484189544342 0.625242540824307 0.578597462381858 0.54981645653439 0.589514395634346 0.581574807814355 0.57661256542686
 0.538899523281902 0.581574807814355 0.6311972316893 0.683797000996743 0.578597462381858 0.589514395634346 0.596461534976839 0.606386019751828 0.635167025599296 0.626234989301806 0.575620116949362 0.585544601724351 0.624250092346808 0.594476638021841 0.614325607571819 0.552793801966887 0.628219886256804 0.614325607571819 0.585544601724351 0.565695632174372 0.573635219994364
 0.535922177849405 0.589514395634346 0.603408674319331 0.60440112279683 0.60440112279683 0.61333315909432 0.598446431931836 0.634174577121797 0.569665426084368 0.587529498679348 0.594476638021841 0.598446431931836 0.58653705020185 0.582567256291854 0.60440112279683 0.591499292589344 0.575620116949362 0.596461534976839 0.618295401481815 0.583559704769353 0.584552153246852
 0.574627668471863 0.571650323039366 0.575620116949362 0.600431328886834 0.589514395634346 0.628219886256804 0.611348262139322 0.637151922554294 0.597453983454338 0.598446431931836 0.624250092346808 0.616310504526817 0.626234989301806 0.620280298436812 0.625242540824307 0.642114164941788 0.644099061896786 0.57661256542686 0.590506844111845 0.564703183696874 0.544854214146895
 0.599438880409335 0.599438880409335 0.56768052912937 0.578597462381858 0.599438880409335 0.599438880409335 0.598446431931836 0.614325607571819 0.602416225841832 0.62226519539181 0.614325607571819 0.62226519539181 0.609363365184324 0.607378468229327 0.600431328886834 0.616310504526817 0.563710735219375 0.585544601724351 0.559740941309379 0.596461534976839 0.585544601724351
 0.57661256542686 0.569665426084368 0.525997693074416 0.59546908649934 0.565695632174372 0.592491741066843 0.598446431931836 0.596461534976839 0.623257643869309 0.571650323039366 0.551801353489388 0.638144371031793 0.579589910859357 0.605393571274329 0.596461534976839 0.557756044354381 0.566688080651871 0.573635219994364 0.566688080651871 0.598446431931836 0.591499292589344
 0.570657874561867 0.574627668471863 0.54981645653439 0.577605013904359 0.507141172001937 0.529967486984412 0.597453983454338 0.621272746914311 0.583559704769353 0.594476638021841 0.589514395634346 0.548824008056891 0.62226519539181 0.594476638021841 0.58653705020185 0.539891971759401 0.550808905011889 0.575620116949362 0.524012796119418 0.584552153246852 0.609363365184324
